device_sk,device_id,device_name,device_label,device_type,additional_info,device_data,customer_id,tenant_id,firmware_id,software_id,external_id,device_profile_id,device_profile_name,device_profile_description,transport_type,provision_type,device_profile_is_default,created_at,_dbt_loaded_at
dsk_2f919cd7b89af637,12aeb554-c09f-40bb-820f-48840e4b2b5a,BMS_SMART_BUTTON_02620,BMS_SMART_BUTTON_02620,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_9f6ac5704ac84797,89e63417-611f-49d9-88fa-a41211853a59,BMS_SMART_BUTTON_02621,BMS_SMART_BUTTON_02621,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_8c45dea006d2b46d,f53a639c-414d-4676-8ef7-1e507c894751,BMS_SMART_BUTTON_02622,BMS_SMART_BUTTON_02622,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_17781ce6c6818e97,7123f9cc-b7c0-4b42-88ec-ff117f91cb3c,BMS_SMART_BUTTON_02623,BMS_SMART_BUTTON_02623,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_1d6202b044a25cf0,26d4b297-0212-4bc7-8d53-695b2e3c1d6d,BMS_SMART_BUTTON_02624,BMS_SMART_BUTTON_02624,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_06254bcf3f5fceaa,f4a41ea5-1a10-4e00-88fe-01e565d8c3ba,BMS_SMART_BUTTON_02625,BMS_SMART_BUTTON_02625,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_bc7c9f5b8c6aeb73,35a57edb-d483-48b5-8eb5-af4b1819ae4e,BMS_SMART_BUTTON_02626,BMS_SMART_BUTTON_02626,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_74796c497db65349,5a14c03b-1fc4-454b-a3b4-69a86dcb30e2,BMS_SMART_BUTTON_02627,BMS_SMART_BUTTON_02627,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_9018b7d1fbca1f58,6d2fac2b-8c03-49fd-9273-8118adf4a2c8,BMS_SMART_BUTTON_02628,BMS_SMART_BUTTON_02628,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_708532674f697451,85487b2f-7a9a-49e3-a34c-5fb697c2ac8c,BMS_SMART_BUTTON_02629,BMS_SMART_BUTTON_02629,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c9d18d1c79288320,a42a284b-c430-4971-9ae8-2329819a9948,BMS_SMART_BUTTON_02630,BMS_SMART_BUTTON_02630,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_1a977d1b1d5f13d1,e730b8ad-4191-4725-a488-906af360ec25,BMS_SMART_BUTTON_02631,BMS_SMART_BUTTON_02631,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_5446dc0b1645e862,3bb1d632-95a4-485c-8984-4834beef9949,BMS_SMART_BUTTON_02632,BMS_SMART_BUTTON_02632,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_a1182d85649910c1,7267f39a-a644-48b2-bc1c-5ea46881d8fa,BMS_SMART_BUTTON_02633,BMS_SMART_BUTTON_02633,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c0781c647ecb4a36,48827d99-2a21-4742-b85f-4b6f1e3d2d16,BMS_SMART_BUTTON_02634,BMS_SMART_BUTTON_02634,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_df047c424dd0b75f,04ba67c8-2848-4cb7-a297-6a97ed974ef3,BMS_SMART_BUTTON_02635,BMS_SMART_BUTTON_02635,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b6122f88473be523,78c3f279-a220-47c5-8518-d35bcb56b4ea,BMS_SMART_BUTTON_02636,BMS_SMART_BUTTON_02636,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_748f2b980fc7e5d7,75610866-c6bd-4534-9495-6e3f21999190,BMS_SMART_BUTTON_02637,BMS_SMART_BUTTON_02637,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_8da967598bd4e2ec,0c2eb718-d2dd-4f17-8cbf-dd2a59bc9876,BMS_SMART_BUTTON_02638,BMS_SMART_BUTTON_02638,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_a684757aa7fa7e54,c4139134-3453-468a-bdee-5152100ed62a,BMS_SMART_BUTTON_02639,BMS_SMART_BUTTON_02639,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_9d544761c9ca4600,038db517-c2a6-468d-a0a9-288d6d743f25,BMS_SMART_BUTTON_02640,BMS_SMART_BUTTON_02640,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_73b7d2b69ccbb071,f205e3a8-1d2f-4e99-a44a-55621a5aabe2,BMS_SMART_BUTTON_02641,BMS_SMART_BUTTON_02641,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_45f04bcd04263e38,7e01063a-3b26-48d7-82dc-ca9e26fb6e0d,BMS_SMART_BUTTON_02642,BMS_SMART_BUTTON_02642,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_192d79c27a19be9e,3130d8c2-7768-4877-aa11-e5faf74cac9f,BMS_SMART_BUTTON_02643,BMS_SMART_BUTTON_02643,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_34a7e5332f23e391,c71d7175-80cd-4902-884c-1500f70875a4,BMS_SMART_BUTTON_02644,BMS_SMART_BUTTON_02644,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_09cbc657c39362ce,1fa41f28-3261-4393-8e58-c9c1bc197827,BMS_SMART_BUTTON_02645,BMS_SMART_BUTTON_02645,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b5f90e9ed044e1c9,8fb350fe-08c9-4a0e-8be4-57c837c81ffe,BMS_SMART_BUTTON_02646,BMS_SMART_BUTTON_02646,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_a5ff533de80501ac,e8e30e0c-02ae-4637-a5e7-1aa27e0355a8,BMS_SMART_BUTTON_02647,BMS_SMART_BUTTON_02647,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e8942b950a420baf,d4b78894-57f4-4e47-8301-4ba26c929e61,BMS_SMART_BUTTON_02648,BMS_SMART_BUTTON_02648,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_fe7ee450cdc3efac,179b27cd-19e6-42e7-afaa-c3501f2f913b,BMS_SMART_BUTTON_02649,BMS_SMART_BUTTON_02649,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_0821963790b24176,64166d55-7f41-437d-a808-891292edc92f,BMS_SMART_BUTTON_02650,BMS_SMART_BUTTON_02650,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_595d6e90a9d00505,b27a8640-0818-4352-b0da-2ab2cbaab264,BMS_SMART_BUTTON_02651,BMS_SMART_BUTTON_02651,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_8ae09cceecac663d,584ed1ee-00ea-4e78-86ab-89b93cb41e32,BMS_SMART_BUTTON_02652,BMS_SMART_BUTTON_02652,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d544a64a91a3c7ed,a06e9ec9-9ba7-41ff-81bf-fcb26985f887,BMS_SMART_BUTTON_02653,BMS_SMART_BUTTON_02653,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_37bdf86710008c6e,b2c7c31d-7747-4b11-90ce-5387b9307438,BMS_SMART_BUTTON_02654,BMS_SMART_BUTTON_02654,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_efcb8473872d4f38,c2b62243-49f3-4da2-8768-51c0aeb816db,BMS_SMART_BUTTON_02655,BMS_SMART_BUTTON_02655,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_06d798410ed5a162,38f7333f-c769-41c1-8222-4151cca7ac08,BMS_SMART_BUTTON_02656,BMS_SMART_BUTTON_02656,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_664d0753c9190c3a,62ba6ee3-af71-4fd3-a1fa-a5d278f386ff,BMS_SMART_BUTTON_02657,BMS_SMART_BUTTON_02657,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b37a22322ab4cb09,10b477b1-297d-4933-a90c-fdef2f453102,BMS_SMART_BUTTON_02658,BMS_SMART_BUTTON_02658,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_4bbdbb9006f9fb81,0efd070e-7e14-4cd2-a5e4-3abfee567e42,BMS_SMART_BUTTON_02659,BMS_SMART_BUTTON_02659,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_da3f3fd25015ce02,97d11a78-80cc-456b-afb8-d2a55fe68603,BMS_SMART_BUTTON_02660,BMS_SMART_BUTTON_02660,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_dd40b97ca2626c07,fcb5446e-9814-4a27-8871-7eab43d44a7e,BMS_SMART_BUTTON_02661,BMS_SMART_BUTTON_02661,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_69456252a88fa456,20d875c9-0f05-4093-8c93-8aec227bc720,BMS_SMART_BUTTON_02662,BMS_SMART_BUTTON_02662,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f86d78eabecd16ad,de4d4fee-5e34-4ce9-b670-32bb15667914,BMS_SMART_BUTTON_02663,BMS_SMART_BUTTON_02663,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_9e5209d2287888c2,7fcbece5-4bd4-4e5e-81aa-b826a6cd095d,BMS_SMART_BUTTON_02664,BMS_SMART_BUTTON_02664,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_a6c87deb8026e9ea,430d8f59-1fd1-484a-91de-84a8fbacd6ab,BMS_SMART_BUTTON_02665,BMS_SMART_BUTTON_02665,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_94ade42fec8d7e07,fb19f6d9-41ea-44b7-b71d-1b9cb93adae8,BMS_SMART_BUTTON_02666,BMS_SMART_BUTTON_02666,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_91310c614f9713f8,279653f7-7939-4678-ad26-6215dbedc9b6,BMS_SMART_BUTTON_02667,BMS_SMART_BUTTON_02667,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_976719fb4d3a1112,d55465ae-1d52-4051-8712-2397aaa4b4e1,BMS_SMART_BUTTON_02668,BMS_SMART_BUTTON_02668,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_1b08d0912d272d05,e2215da3-96f1-4f8e-b79e-15c8d6d5eed0,BMS_SMART_BUTTON_02669,BMS_SMART_BUTTON_02669,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,83add7e0-4c7c-11f1-8114-d7797b05539e,bms-smart-button,Synthetic profile for bms-smart-button,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
